permalink,name,homepage_url,category_list,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at
/organization/redeemr-inc,Redeemr,http://www.redeemr.com,Social Media,250000,closed,USA,CA,SF Bay Area,San Francisco,3,2011-02-01,2011-03-01,2012-03-09
/organization/laforge,LAFORGE Optical,http://laforgeoptical.com,Augmented Reality|Biometrics|Fashion|Hardware + Software,1624998,operating,USA,CA,SF Bay Area,San Mateo,2,2013-03-03,2014-11-14,2015-08-05
/organization/collectivex,Groupsite,http://www.groupsite.com,Networking|Social Media|Software,2000000,operating,USA,CA,SF Bay Area,Palo Alto,1,2006-05-01,2009-12-01,2009-12-01
/organization/around-knowledge,"Movvo, S.A.",http://www.movvo.com,Analytics|Mobile|Mobile Software Tools|Real Time|Retail|Software|Wireless,2500000,operating,PRT,14,Porto,Porto,1,2009-01-01,2012-12-10,2012-12-10
/organization/apsiyon,Apsiyon,http://www.apsiyon.com,SaaS|Software,-,operating,,,,,1,2011-06-01,2012-07-15,2012-07-15
/organization/runivermag,Runivermag,http://runivermag.com,E-Commerce|Marketplaces|Online Shopping,-,closed,RUS,48,Moscow,Moscow,1,2009-02-01,2009-01-01,2009-01-01
/organization/quantum-lab-co,Quantum Lab Co.,http://www.quantumlab.co,Face Recognition|Market Research|Mobile Health|Technology,250000,operating,POL,82,Gdansk,Gdansk,1,2013-11-01,2013-08-01,2013-08-01
/organization/akonix-systems,Akonix Systems,http://www.akonix.com,Curated Web,11000000,operating,USA,CA,San Diego,San Diego,1,2000-01-01,2003-12-09,2003-12-09
/organization/epiep,EpiEP,http://www.epiep.com,Biotechnology,14176048,closed,USA,CT,Hartford,New Haven,4,2008-01-01,2009-07-20,2015-09-23
/organization/lynxx-innovations,Lynxx Innovations,http://lynxx.biz,Networking,-,operating,USA,NV,Las Vegas,Las Vegas,1,2014-03-03,2014-04-11,2014-04-11
/organization/steep-hill-cannabis-analysis-laboratory,Steep Hill,http://www.steephill.com,Biotechnology|Medical|Recreation,1350050,operating,USA,CA,SF Bay Area,Berkeley,2,2008-01-01,2015-03-12,2015-08-25
/organization/san-diego-bus-auto-repair,San Diego Bus & Auto Repair,http://www.sandiegobusandautorepair.com/,Transportation,15000,operating,USA,CA,San Diego,San Diego,1,2001-01-01,2014-10-28,2014-10-28
/organization/slamdata,SlamData,http://www.slamdata.com,Analytics|Big Data|Data Centers|Development Platforms,3883838,operating,USA,CO,Denver,Boulder,2,2014-01-15,2014-09-11,2015-07-30
/organization/cloud-technology-partners,Cloud Technology Partners,http://www.cloudtp.com,Cloud Computing|Consulting|Enterprise Software|IaaS|PaaS|SaaS,21000000,operating,USA,MA,Boston,Boston,6,2009-06-01,2011-06-10,2015-06-30
/organization/noah-private-wealth-management,Noah Private Wealth Management,http://www.noahwm.com,Finance,13923766,operating,CHN,23,Shanghai,Shanghai,2,2003-01-01,2007-10-23,2010-10-01
/organization/magnetis,Magnetis,https://www.magnetis.com.br/,Advice|FinTech|Investment Management,-,operating,BRA,2,Sao Paulo,São Paulo,1,2012-01-01,2015-08-01,2015-08-01
/organization/impraise,Impraise,http://www.impraise.com,Mobile,120000,operating,USA,CA,SF Bay Area,Los Altos,1,2014-03-08,2014-07-16,2014-07-16
/organization/advisorport,AdvisorPort,https://www.advisorport.com/,Application Platforms|Consulting|Investment Management,5000000,closed,,,,,1,,2002-11-01,2002-11-01
/organization/langolab,LangoLab,http://www.langolab.com,Education|Language Learning,18000,closed,,,,,1,2009-01-01,2009-09-11,2009-09-11
/organization/yotpo,Yotpo,http://yotpo.com,E-Commerce|Reviews and Recommendations|Social Commerce,28000000,operating,ISR,5,Tel Aviv,Tel Aviv,5,2011-02-03,2011-04-18,2015-06-23
/organization/j-a-y-vision-studios,J.A.Y Vision Studios,http://jayvstudios.com,Application Platforms|Internet|Mobile|Service Providers,5000,operating,USA,MA,Boston,Lynn,1,2014-04-01,2015-04-27,2015-04-27
/organization/calsol,CalSol,,,-,operating,,,,,1,,2014-06-20,2014-06-20
/organization/sizz,Sizz,http://www.sizz.nl/,,-,closed,,,,,1,2011-01-01,2011-01-01,2011-01-01
/organization/goodwest-industries,GoodWest Industries,http://www.goodwest.com/,Food Processing,-,operating,USA,PA,Philadelphia,Warminster,1,1990-01-01,2015-08-24,2015-08-24
/organization/helpmenow,HelpMeNow,http://helpme-now.com/,Software,100000,operating,USA,CA,SF Bay Area,San Francisco,1,2013-11-01,2014-03-29,2014-03-29
/organization/zend-enterprise-php-business-plan,Zend Enterprise PHP Business Plan,,Software,-,operating,IDN,4,Jakarta,Jakarta,1,1999-11-10,2012-02-02,2012-02-02
/organization/agrimetis,AgriMetis,http://www.agrimetis.com/,Agriculture|Development Platforms|Technology,7300000,closed,,,,,1,2014-01-01,2015-02-13,2015-02-13
/organization/reviews,Reviews,http://www.reviews.ge,,4229.71288708922,closed,GEO,19,Tbilisi,Tbilisi,1,2015-11-10,2015-09-04,2015-09-04
/organization/reviews,Reviews,http://www.reviews.ge,,4229.71288708922,closed,GEO,19,Tbilisi,Tbilisi,1,2015-11-10,2015-09-04,2015-09-04
/organization/islet-sciences,Islet Sciences,http://isletsciences.com,Biotechnology,695000,operating,USA,NC,Raleigh,Raleigh,1,2010-01-01,2014-02-25,2014-02-25
/organization/coaxis,ViewPoint Construction Software,http://viewpoint.com,Software,316000000,operating,USA,OR,"Portland, Oregon",Portland,4,1976-01-01,2010-02-02,2014-04-22
/organization/ocumove,Ocumove,http://ocumove.com/,,-,operating,DNK,21,Vejle,Vejle,1,2012-01-01,2015-10-12,2015-10-12
/organization/baarzo,Baarzo,http://www.baarzo.com,Digital Media|Enterprise Software|Search,-,operating,USA,CA,SF Bay Area,Palo Alto,1,2013-01-01,2013-10-10,2013-10-10
/organization/paragon-software-3,Paragon Software,http://www.paragonsoftware.com/,,14000000,operating,GBR,P4,Newbury,Newbury,1,,1999-11-22,1999-11-22
/organization/weroom,Weroom,http://www.weroom.com,Online Rental|Real Estate,-,operating,FRA,A8,Paris,Paris,1,2013-10-01,2013-10-01,2013-10-01
/organization/bioexx-specialty-proteins,BioExx Specialty Proteins,,Biotechnology,9721294,operating,CAN,ON,Toronto,Toronto,5,2003-01-01,2009-06-10,2011-07-15
/organization/ayi-laile,Ayi Laile,http://www.ayilaile.com/,Internet|Payments|Services,-,operating,CHN,23,Shanghai,Shanghai,1,,2014-08-05,2014-08-05
/organization/snapafilm,SnapAFilm,https://www.snapafilm.com,Apps|Photo Sharing|Video,3000,closed,,,,,1,2015-06-09,2015-09-07,2015-09-07
/organization/refferedagent-com,RefferedAgent.com,http://www.refferedagent.com,Real Estate,275000,closed,USA,CA,CA - Other,Lucerne Valley,1,2002-04-01,2002-05-01,2002-05-01
/organization/pi-cardia,Pi-Cardia,http://www.accelmed.co.il/portfolio.php%23none,Healthcare Services|Medical Devices|Startups,-,operating,ISR,5,Tel Aviv,Herzliya,1,,2011-12-01,2011-12-01
/organization/rishar,Rishar,,Social Network Media,30000,operating,ARE,3,Dubai,Dubai,1,,2015-02-01,2015-02-01
/organization/aircell-holdings,Aircell Holdings,,Internet|Services,65108581,operating,USA,IL,Chicago,Itasca,1,,2009-12-31,2009-12-31
/organization/braincells,BrainCells,http://www.braincellsinc.com,Biotechnology,74672769,closed,USA,CA,San Diego,San Diego,6,,2005-07-15,2012-01-11
/organization/creative-circle-advertising-solutions,Creative Circle Advertising Solutions,http://www.creativecirclemedia.com,Advertising|Consulting|Design|Local Based Services|Music|News|Television|Web CMS,155000,operating,USA,RI,Providence,East Providence,1,2004-02-01,2009-12-01,2009-12-01
/organization/fish-nature,Fish Nature,http://www.fishnature.com,Design|Sports|Technology,25000,operating,USA,CA,SF Bay Area,Pleasanton,1,2007-01-01,2010-05-25,2010-05-25
/organization/omniperception,OmniPerception,,Biometrics,-,closed,GBR,N7,London,Guildford,1,,2005-05-12,2005-05-12
/organization/algomi-ltd,Algomi,http://www.algomi.com,Information Services|Information Technology|Internet|Software,-,operating,GBR,H9,London,London,1,2012-06-25,2013-09-01,2013-09-01
/organization/dro-biosystems,DRO Biosystems,http://www.dro.es,Biotechnology,237000,operating,,,,,1,,2006-01-01,2006-01-01
/organization/gemvara-com,Gemvara.com,http://gemvara.com,E-Commerce,11100000,closed,USA,MA,Boston,Boston,3,,2008-07-06,2010-04-06
/organization/genecapture,GeneCapture,http://genecapture.com,Biotechnology|Genetic Testing|Medical Devices,142000,operating,USA,AL,Huntsville,Huntsville,1,,2014-05-30,2014-05-30
/organization/openpeople,openPeople,http://www.openpeople.us,Social Media,242880,closed,DEU,6,Hanover,Hanover,1,2006-07-01,2006-03-21,2006-03-21
/organization/oryon-technologies,Oryon Technologies,http://oryontech.com,Fashion,1695250,closed,USA,TX,Dallas,Addison,1,2002-01-01,2014-02-05,2014-02-05
/organization/in-flow,In Flow,http://www.inflow.mobi/,Shared Services|Social Network Media|Tracking,150000,operating,,,,,1,,2012-01-01,2012-01-01
/organization/bizongo,Bizongo,https://bizongo.in/,B2B,-,operating,IND,3,IND - Other,Powai,1,2014-01-01,2015-10-12,2015-10-12
/organization/infinidb,InfiniDB,http://infinidb.co,Software,19069999,operating,USA,TX,Dallas,Frisco,5,2000-01-01,2005-01-01,2014-02-10
/organization/wikifolio,wikifolio,http://wikifolio.com,Curated Web|Finance|Stock Exchanges|Trading,8168043,operating,AUT,9,Vienna,Vienna,3,2008-01-01,2012-01-01,2014-06-05
/organization/rewardsforce,RewardsForce,http://www.rewardsforce.com,Advertising|CRM|Finance|Loyalty Programs|Sales and Marketing,218000,operating,USA,WA,Seattle,Seattle,2,2010-10-01,2010-11-01,2011-01-01
/organization/nxthera,NxThera,http://www.nxthera.com,Health Care,86600000,operating,USA,MN,Minneapolis,Maple Grove,3,2008-01-01,2011-10-04,2015-12-03
/organization/truckin,Truckin,,,33932.0454236981,operating,,,,,1,2015-09-01,2015-09-15,2015-09-15
/organization/fieldaware,FieldAware,http://www.fieldaware.com,Software,36000000,operating,USA,TX,Dallas,Plano,3,2009-01-01,2010-02-01,2014-09-10
/organization/ripple-labs,Ripple,http://ripple.com,Bitcoin|E-Commerce|Finance Technology|Financial Exchanges|Financial Services|FinTech|Payments|Virtual Currency,38600000,operating,USA,CA,SF Bay Area,San Francisco,6,2012-01-01,2012-10-02,2015-10-06
/organization/realself,RealSelf,http://www.realself.com,Beauty|Cosmetic Surgery|Dental|Doctors|Health and Wellness|Lifestyle|Medical|Q&A|Reviews and Recommendations|Social Media|Social Network Media,1950000,operating,USA,WA,Seattle,Seattle,2,2006-10-01,2007-04-23,2008-06-26
/organization/parkner,Parkner,,Alumni,12500,closed,,,,,1,,2015-08-01,2015-08-01
/organization/underground-printing,Underground Printing,http://undergroundshirts.com/,Lifestyle|Printing,3000000,operating,USA,MI,Detroit,Ann Arbor,1,,2014-11-05,2014-11-05
/organization/yottabyte-netstorage,Yottabyte NetStorage,,Storage,26000000,closed,,,,,1,,2001-09-19,2001-09-19
/organization/crowd-play,Crowd Play,http://www.flicklist.com,Ediscovery|Entertainment|Film|Media|Search|Social Media|Software|Video,500000,operating,USA,NY,New York City,New York,1,2012-02-15,2012-02-15,2012-02-15
/organization/fashion-to-figure,Fashion To Figure,http://fashiontofigure.com,Fashion,2083635,operating,USA,NY,New York City,New York,1,2002-01-01,2011-07-06,2011-07-06
/organization/tv-pixie,TV Pixie,http://tvpixie.com,Curated Web|Entertainment|Internet|Publishing|Television,69585,closed,GBR,H9,London,London,1,2009-04-20,2009-01-01,2009-01-01
/organization/domedia,DOmedia,http://domedia.com,Advertising|App Marketing|Internet|Marketplaces|Media|Online Shopping|Technology,-,operating,USA,OH,"Columbus, Ohio",Columbus,1,2007-05-30,2008-09-01,2008-09-01
/organization/biosyntech,Biosyntech,http://www.biosyntech.com,Biotechnology,1400000,closed,CAN,QC,Montreal,Laval,1,1994-01-01,2009-08-14,2009-08-14
/organization/trilogy-health-services,Trilogy Health Services,http://www.trilogyhs.com/,Healthcare Services,26000000,closed,USA,KY,Louisville,Louisville,1,,2004-05-04,2004-05-04
/organization/weemss-ltd-,Weemss Ltd.,http://www.weemss.com,Event Management,250000,operating,,,,,1,2013-01-28,2014-01-01,2014-01-01
/organization/sagge,Sagge,,Security,580000,operating,FRA,B9,Champagne-au-mont-d'or,Champagne-au-mont-d'or,1,2003-01-01,2005-02-07,2005-02-07
/organization/quantemplate,QuanTemplate,http://www.quantemplate.com,Enterprise Software|Finance|FinTech,10039177.5380287,operating,,,,,4,2011-01-01,2013-06-24,2015-09-28
/organization/hitmeup,HitMeUp,http://www.hitmeup.co,E-Commerce|Promotional|Real Time,161671,operating,GBR,H9,London,London,1,2011-02-01,2013-01-01,2013-01-01
/organization/viggo-2,Viggo,http://viggoapp.com/,Apps,17136,closed,,,,,1,,2015-05-16,2015-05-16
/organization/fixit-express,Fixit Express,http://www.fixitexpress.com/,Customer Service|Internet|Training,-,operating,USA,VA,Norfolk - Virginia Beach,Virginia Beach,1,2012-01-01,2013-11-08,2013-11-08
/organization/career-element,Career Element,http://www.careerelement.com,Curated Web|Employment|Search,100000,closed,USA,CA,SF Bay Area,Palo Alto,1,,2010-01-01,2010-01-01
/organization/semilev,SemiLev,,Semiconductors,-,closed,DEU,2,DEU - Other,Großwallstadt,1,2010-01-01,2010-09-29,2010-09-29
/organization/magic-rock,Magic Rock Entertainment,http://www.magicrock.com,Entertainment|Film|Music|Sales and Marketing|Software,100000,closed,USA,CA,Los Angeles,Duarte,1,2006-04-01,2006-04-01,2006-04-01
/organization/quincy-apparel,Quincy Apparel,,Fashion|Lifestyle|Women,-,closed,,,,,1,,2012-06-14,2012-06-14
/organization/healthlok,HealthLok,http://www.HealthLok.com,Electronic Health Records|Health and Wellness|Health Care,-,closed,USA,NE,Omaha,Omaha,2,2008-10-01,2006-01-01,2008-01-01
/organization/praekelt-foundation,Praekelt Foundation,http://www.praekeltfoundation.org,Mobile,825000,operating,,,,,1,2007-01-01,2010-12-07,2010-12-07
/organization/mosoro,Mosoro,http://www.mosoro.com,Manufacturing,1500000,closed,USA,CO,Denver,Golden,1,2010-01-01,2012-01-31,2012-01-31
/organization/bahu,Bahu,http://www.bahu.com,Social Media,1476100,closed,FRA,B9,FRA - Other,Le Petit Paris,1,2007-07-01,2007-12-01,2007-12-01
/organization/valneva,Valneva,http://www.valneva.com,Biotechnology,51721320,operating,FRA,B9,Lyon,Lyon,1,1999-01-01,2013-06-14,2013-06-14
/organization/dirty-lemon-beverages-2,Dirty Lemon Beverages,http://instagram.com/dirtylemondetox,Consumer Goods|E-Commerce|Specialty Foods,156000,closed,USA,NY,New York City,Brooklyn,1,2015-06-01,2015-06-01,2015-06-01
/organization/time-for-medicine-limited,Time For Medicine Limited,http://www.timeformedicine.com,Consulting|Information Technology|Software,1040879.1606159,closed,,,,,2,2009-08-02,2014-05-05,2015-06-30
/organization/quewey,Quewey,http://quewey.com,Curated Web|Professional Networking,250000,closed,USA,PA,Philadelphia,Philadelphia,1,,2011-11-01,2011-11-01
/organization/daraz-pk,Daraz.pk,http://www.daraz.com/,E-Commerce|Online Shopping,55600000,operating,PAK,,,,1,2012-07-01,2015-09-22,2015-09-22
/organization/citibuddies,citibuddies,http://www.citibuddies.com,Curated Web|Events|Local|Online Shopping|Reviews and Recommendations|Travel,70000,closed,ARG,7,Buenos Aires,Buenos Aires,2,2012-07-01,2013-03-01,2013-03-01
/organization/wouzee-media,Wouzee America LLC,http://www.wouzee.com,Advertising|Content|Social Media|Software|Video Streaming,1464798,operating,USA,TX,Houston,Katy,2,2013-11-12,2014-10-24,2015-07-01
/organization/autopilot,Autopilot,http://www.autopilot.io,Automotive|Limousines|Public Transportation|Real Time|SEO,10200000,closed,USA,NC,Charlotte,Charlotte,2,2012-06-01,2012-06-01,2014-05-20
/organization/tianpin-com,Tianpin.com,http://www.tianpin.com,E-Commerce,784929,operating,CHN,23,Shanghai,Shanghai,2,,2012-03-01,2012-08-01
/organization/broadview-networks,Broadview Networks,http://www.broadviewnet.com,Enterprise Software,25000000,operating,USA,NY,New York City,Rye,1,1996-01-01,2012-09-20,2012-09-20
/organization/solid-biosciences,Solid Biosciences,http://solidbio.com/,,42500000,operating,USA,MA,Boston,Marlborough,1,2014-01-01,2015-11-03,2015-11-03
/organization/viva-labs,Viva Labs,http://meetviva.com,Artificial Intelligence|Clean Energy|Clean Technology|Home Automation|SaaS|Security|Software,435000,operating,NOR,12,Oslo,Oslo,1,2012-05-01,2015-03-20,2015-03-20
/organization/spectrum-mobile,Spectrum Mobile,,Data Mining|Financial Services|Mobile,650000,operating,,,,,1,,2010-09-24,2010-09-24
/organization/grabyo,Grabyo,http://grabyo.com,Advertising|Television|Video,2000000,operating,GBR,H9,London,London,1,2013-07-11,2014-11-25,2014-11-25
/organization/therion-biologics-corporation,Therion Biologics Corporation,,Health Care|Medical|Therapeutics,39000000,operating,USA,MA,Boston,Cambridge,1,,2003-09-08,2003-09-08
/organization/ampush-media,Ampush,http://ampush.com,Advertising|Advertising Platforms|Digital Media|Mobile Advertising,15000000,operating,USA,CA,SF Bay Area,San Francisco,1,2009-10-01,2015-10-20,2015-10-20
/organization/idos-corp,IDOS CORP,https://www.myidos.com:9443/,Accounting|Finance Technology|Information Technology|Software,40000,operating,USA,VA,"Washington, D.C.",Arlington,1,2010-01-01,2014-06-01,2014-06-01
/organization/hutchinson-technology,Hutchinson Technology,http://htch.com,Software,57200000,closed,USA,MN,St. Cloud,Hutchinson,3,,2010-12-22,2013-02-06
/organization/dansk-bredband,Dansk Bredband,http://www.dbnet.dk,Service Providers,13500000,closed,USA,SC,SC - Other,Denmark,1,,2004-11-03,2004-11-03
/organization/area-wide-protective,Area Wide Protective,http://www.awptrafficsafety.com/,Services|Telecommunications|Utilities,-,operating,USA,OH,Akron - Canton,Kent,1,1993-01-01,2015-06-10,2015-06-10
/organization/iahorro-business-solutions,Iahorro Business Solutions,http://www.iahorro.com,Finance|Internet,724400,operating,ESP,29,Madrid,Madrid,1,,2011-06-05,2011-06-05
/organization/matthew-walker-comprehensive-health-center,Matthew Walker Comprehensive Health Center,http://mwchc.org,Nonprofits,173210,operating,USA,TN,Nashville,Nashville,1,1968-01-01,2014-02-12,2014-02-12
/organization/ippies,Ippies,http://www.ippies.nl/,,-,closed,NLD,7,NLD - Other,Weesp,1,2007-01-01,2013-10-14,2013-10-14
/organization/combat2career-c2c,"Combat2Career (C2C, LLC)",http://combat2career.com,College Recruiting|EdTech|Education,228000,operating,USA,CT,Hartford,East Hartford,2,2011-05-27,2011-12-05,2011-12-11
/organization/buyosphere,Buyosphere,http://buyosphere.com,E-Commerce|Fashion|Search|Shopping|Social Commerce,325000,closed,CAN,QC,Montreal,Montréal,1,2010-01-01,2012-01-05,2012-01-05
/organization/paradise-gardens-greenhouses,Paradise Gardens Greenhouses,http://welcometoparadisefalls.com/,Hospitality,-,operating,USA,NJ,Newark,Newark,1,2011-09-15,2011-09-29,2011-09-29
/organization/zinkia,Zinkia,http://www.zinkia.com,Brand Marketing|Entertainment|Games,-,operating,ESP,29,Madrid,Madrid,1,,2012-09-07,2012-09-07
/organization/benestream,BeneStream,http://benestream.com,Health Care|Medical|SaaS|Services|Software,9590000,operating,USA,NY,New York City,New York,5,2011-01-01,2013-06-26,2015-09-29
